sequence,method,family,horizon_s,position_tolerance_m,heading_tolerance_deg,n_traces,position_valid_fraction_median,position_valid_fraction_mean,joint_valid_fraction_median,joint_valid_fraction_mean
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,5.0,2.0,30,0.06349206349206349,0.06164021164021164,0.023809523809523808,0.023809523809523815
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,5.0,5.0,30,0.06349206349206349,0.06164021164021164,0.047619047619047616,0.04761904761904763
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,5.0,10.0,30,0.06349206349206349,0.06164021164021164,0.06349206349206349,0.06164021164021164
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,5.0,20.0,30,0.06349206349206349,0.06164021164021164,0.06349206349206349,0.06164021164021164
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,5.0,30.0,30,0.06349206349206349,0.06164021164021164,0.06349206349206349,0.06164021164021164
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,5.0,45.0,30,0.06349206349206349,0.06164021164021164,0.06349206349206349,0.06164021164021164
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,10.0,2.0,30,0.10317460317460317,0.1031746031746032,0.023809523809523808,0.023809523809523815
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,10.0,5.0,30,0.10317460317460317,0.1031746031746032,0.047619047619047616,0.04761904761904763
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,10.0,10.0,30,0.10317460317460317,0.1031746031746032,0.07936507936507936,0.07777777777777779
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,10.0,20.0,30,0.10317460317460317,0.1031746031746032,0.09523809523809523,0.09523809523809526
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,10.0,30.0,30,0.10317460317460317,0.1031746031746032,0.09523809523809523,0.09523809523809526
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,10.0,45.0,30,0.10317460317460317,0.1031746031746032,0.10317460317460317,0.1031746031746032
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,20.0,2.0,30,0.1746031746031746,0.17671957671957675,0.023809523809523808,0.023809523809523815
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,20.0,5.0,30,0.1746031746031746,0.17671957671957675,0.047619047619047616,0.04761904761904763
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,20.0,10.0,30,0.1746031746031746,0.17671957671957675,0.07936507936507936,0.07777777777777779
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,20.0,20.0,30,0.1746031746031746,0.17671957671957675,0.09523809523809523,0.09523809523809526
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,20.0,30.0,30,0.1746031746031746,0.17671957671957675,0.09523809523809523,0.09523809523809526
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,global_synchronization,0.0,20.0,45.0,30,0.1746031746031746,0.17671957671957675,0.10317460317460317,0.1031746031746032
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,1.0,30,0.46825396825396826,0.45714285714285713,0.18253968253968253,0.1843915343915344
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,2.0,30,0.46825396825396826,0.45714285714285713,0.32936507936507936,0.3238095238095239
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,5.0,30,0.46825396825396826,0.45714285714285713,0.4444444444444444,0.434920634920635
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,10.0,30,0.46825396825396826,0.45714285714285713,0.4603174603174603,0.44682539682539685
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,20.0,30,0.46825396825396826,0.45714285714285713,0.4603174603174603,0.44682539682539685
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,1.0,30,0.7698412698412699,0.7703703703703703,0.2698412698412698,0.26825396825396824
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,2.0,30,0.7698412698412699,0.7703703703703703,0.48412698412698413,0.4828042328042328
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,5.0,30,0.7698412698412699,0.7703703703703703,0.6746031746031746,0.6761904761904761
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,10.0,30,0.7698412698412699,0.7703703703703703,0.753968253968254,0.7544973544973544
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,20.0,30,0.7698412698412699,0.7703703703703703,0.753968253968254,0.7544973544973544
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,1.0,30,0.8809523809523809,0.8809523809523807,0.2777777777777778,0.27645502645502645
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,2.0,30,0.8809523809523809,0.8809523809523807,0.5238095238095238,0.5224867724867726
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,5.0,30,0.8809523809523809,0.8809523809523807,0.7619047619047619,0.7629629629629631
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,10.0,30,0.8809523809523809,0.8809523809523807,0.8492063492063492,0.849206349206349
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,20.0,30,0.8809523809523809,0.8809523809523807,0.8571428571428571,0.8571428571428572
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,1.0,30,0.9126984126984127,0.9126984126984125,0.2857142857142857,0.2843915343915345
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,2.0,30,0.9126984126984127,0.9126984126984125,0.5317460317460317,0.5304232804232805
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,5.0,30,0.9126984126984127,0.9126984126984125,0.7698412698412699,0.7708994708994708
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,10.0,30,0.9126984126984127,0.9126984126984125,0.8571428571428571,0.8571428571428572
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,20.0,30,0.9126984126984127,0.9126984126984125,0.873015873015873,0.8730158730158731
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,1.0,30,0.9523809523809523,0.9523809523809523,0.2857142857142857,0.2843915343915345
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,2.0,30,0.9523809523809523,0.9523809523809523,0.5476190476190477,0.5462962962962963
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,5.0,30,0.9523809523809523,0.9523809523809523,0.7936507936507936,0.7947089947089947
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,10.0,30,0.9523809523809523,0.9523809523809523,0.8888888888888888,0.888888888888889
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,20.0,30,0.9523809523809523,0.9523809523809523,0.9047619047619048,0.9050264550264551
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,1.0,30,0.07407407407407407,0.05802469135802468,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,2.0,30,0.07407407407407407,0.05802469135802468,0.018518518518518517,0.01851851851851852
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,5.0,30,0.07407407407407407,0.05802469135802468,0.037037037037037035,0.022222222222222216
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,10.0,30,0.07407407407407407,0.05802469135802468,0.037037037037037035,0.022222222222222216
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,20.0,30,0.07407407407407407,0.05802469135802468,0.07407407407407407,0.05802469135802468
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,1.0,30,0.14814814814814814,0.1407407407407407,0.037037037037037035,0.02716049382716049
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,2.0,30,0.14814814814814814,0.1407407407407407,0.07407407407407407,0.09012345679012346
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,5.0,30,0.14814814814814814,0.1407407407407407,0.1111111111111111,0.1037037037037037
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,10.0,30,0.14814814814814814,0.1407407407407407,0.1111111111111111,0.1037037037037037
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,20.0,30,0.14814814814814814,0.1407407407407407,0.14814814814814814,0.1407407407407407
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,1.0,30,0.42592592592592593,0.4148148148148147,0.1111111111111111,0.0962962962962963
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,2.0,30,0.42592592592592593,0.4148148148148147,0.2222222222222222,0.22222222222222227
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,5.0,30,0.42592592592592593,0.4148148148148147,0.3333333333333333,0.3333333333333333
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,10.0,30,0.42592592592592593,0.4148148148148147,0.35185185185185186,0.3407407407407407
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,20.0,30,0.42592592592592593,0.4148148148148147,0.38888888888888884,0.3777777777777777
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,1.0,30,0.7777777777777778,0.777777777777778,0.14814814814814814,0.1407407407407407
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,2.0,30,0.7777777777777778,0.777777777777778,0.2962962962962963,0.274074074074074
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,5.0,30,0.7777777777777778,0.777777777777778,0.48148148148148145,0.48148148148148157
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,10.0,30,0.7777777777777778,0.777777777777778,0.6296296296296297,0.6296296296296297
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,20.0,30,0.7777777777777778,0.777777777777778,0.7037037037037037,0.7037037037037035
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,1.0,30,0.8518518518518519,0.8518518518518516,0.14814814814814814,0.1407407407407407
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,2.0,30,0.8518518518518519,0.8518518518518516,0.2962962962962963,0.274074074074074
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,5.0,30,0.8518518518518519,0.8518518518518516,0.48148148148148145,0.48148148148148157
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,10.0,30,0.8518518518518519,0.8518518518518516,0.6666666666666666,0.6666666666666669
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,20.0,30,0.8518518518518519,0.8518518518518516,0.7407407407407407,0.7407407407407407
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,1.0,30,0.07692307692307693,0.05384615384615384,0.07692307692307693,0.05128205128205128
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,2.0,30,0.07692307692307693,0.05384615384615384,0.07692307692307693,0.05384615384615384
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,5.0,30,0.07692307692307693,0.05384615384615384,0.07692307692307693,0.05384615384615384
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,10.0,30,0.07692307692307693,0.05384615384615384,0.07692307692307693,0.05384615384615384
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,20.0,30,0.07692307692307693,0.05384615384615384,0.07692307692307693,0.05384615384615384
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,1.0,30,0.07692307692307693,0.0717948717948718,0.07692307692307693,0.06923076923076922
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,2.0,30,0.07692307692307693,0.0717948717948718,0.07692307692307693,0.0717948717948718
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,5.0,30,0.07692307692307693,0.0717948717948718,0.07692307692307693,0.0717948717948718
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,10.0,30,0.07692307692307693,0.0717948717948718,0.07692307692307693,0.0717948717948718
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,20.0,30,0.07692307692307693,0.0717948717948718,0.07692307692307693,0.0717948717948718
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,1.0,30,0.07692307692307693,0.07692307692307694,0.07692307692307693,0.07435897435897437
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,2.0,30,0.07692307692307693,0.07692307692307694,0.07692307692307693,0.07692307692307694
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,5.0,30,0.07692307692307693,0.07692307692307694,0.07692307692307693,0.07692307692307694
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,10.0,30,0.07692307692307693,0.07692307692307694,0.07692307692307693,0.07692307692307694
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,20.0,30,0.07692307692307693,0.07692307692307694,0.07692307692307693,0.07692307692307694
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,1.0,30,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.2102564102564103
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,2.0,30,0.46153846153846156,0.46153846153846156,0.2692307692307693,0.27948717948717955
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,5.0,30,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.34358974358974376
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,10.0,30,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.394871794871795
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,20.0,30,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,1.0,30,0.6923076923076923,0.6923076923076924,0.23076923076923078,0.258974358974359
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,2.0,30,0.6923076923076923,0.6923076923076924,0.3076923076923077,0.335897435897436
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,5.0,30,0.6923076923076923,0.6923076923076924,0.46153846153846156,0.47692307692307695
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,10.0,30,0.6923076923076923,0.6923076923076924,0.6153846153846154,0.6153846153846155
ts_2022_06_09_13h16m39s_one_row,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,20.0,30,0.6923076923076923,0.6923076923076924,0.6923076923076923,0.6923076923076924
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,0.5,2.0,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,0.5,5.0,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,0.5,10.0,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,0.5,20.0,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,0.5,30.0,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,0.5,45.0,1,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,1.0,2.0,1,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,1.0,5.0,1,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,1.0,10.0,1,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,1.0,20.0,1,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,1.0,30.0,1,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,1.0,45.0,1,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,2.0,2.0,1,0.03968253968253968,0.03968253968253968,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,2.0,5.0,1,0.03968253968253968,0.03968253968253968,0.03968253968253968,0.03968253968253968
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,2.0,10.0,1,0.03968253968253968,0.03968253968253968,0.03968253968253968,0.03968253968253968
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,2.0,20.0,1,0.03968253968253968,0.03968253968253968,0.03968253968253968,0.03968253968253968
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,2.0,30.0,1,0.03968253968253968,0.03968253968253968,0.03968253968253968,0.03968253968253968
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,2.0,45.0,1,0.03968253968253968,0.03968253968253968,0.03968253968253968,0.03968253968253968
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,5.0,2.0,1,0.05555555555555555,0.05555555555555555,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,5.0,5.0,1,0.05555555555555555,0.05555555555555555,0.047619047619047616,0.047619047619047616
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,5.0,10.0,1,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,5.0,20.0,1,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,5.0,30.0,1,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,5.0,45.0,1,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,10.0,2.0,1,0.10317460317460317,0.10317460317460317,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,10.0,5.0,1,0.10317460317460317,0.10317460317460317,0.047619047619047616,0.047619047619047616
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,10.0,10.0,1,0.10317460317460317,0.10317460317460317,0.07142857142857142,0.07142857142857142
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,10.0,20.0,1,0.10317460317460317,0.10317460317460317,0.09523809523809523,0.09523809523809523
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,10.0,30.0,1,0.10317460317460317,0.10317460317460317,0.09523809523809523,0.09523809523809523
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,10.0,45.0,1,0.10317460317460317,0.10317460317460317,0.10317460317460317,0.10317460317460317
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,20.0,2.0,1,0.1746031746031746,0.1746031746031746,0.031746031746031744,0.031746031746031744
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,20.0,5.0,1,0.1746031746031746,0.1746031746031746,0.047619047619047616,0.047619047619047616
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,20.0,10.0,1,0.1746031746031746,0.1746031746031746,0.07142857142857142,0.07142857142857142
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,20.0,20.0,1,0.1746031746031746,0.1746031746031746,0.09523809523809523,0.09523809523809523
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,20.0,30.0,1,0.1746031746031746,0.1746031746031746,0.09523809523809523,0.09523809523809523
ts_2022_06_09_13h16m39s_one_row,physics_only,global_synchronization,0.0,20.0,45.0,1,0.1746031746031746,0.1746031746031746,0.10317460317460317,0.10317460317460317
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.05,1.0,1,0.2857142857142857,0.2857142857142857,0.1111111111111111,0.1111111111111111
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.05,2.0,1,0.2857142857142857,0.2857142857142857,0.20634920634920634,0.20634920634920634
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.05,5.0,1,0.2857142857142857,0.2857142857142857,0.2698412698412698,0.2698412698412698
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.05,10.0,1,0.2857142857142857,0.2857142857142857,0.2698412698412698,0.2698412698412698
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.05,20.0,1,0.2857142857142857,0.2857142857142857,0.2698412698412698,0.2698412698412698
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.1,1.0,1,0.7222222222222222,0.7222222222222222,0.2619047619047619,0.2619047619047619
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.1,2.0,1,0.7222222222222222,0.7222222222222222,0.4603174603174603,0.4603174603174603
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.1,5.0,1,0.7222222222222222,0.7222222222222222,0.6428571428571429,0.6428571428571429
